ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,ROI
1968,1971,Graduation,Widow,45684.0,1,0,2013-12-02,37,0.003348961821835231,0.005025125628140704,0.002898550724637681,0.03861003861003861,0.0,0.021806853582554516,1,1,0,2,7,0,0,0,0,0,0,3,11,0,266.66666666666663
6534,1974,Graduation,Together,47889.0,1,0,2014-01-04,94,0.01942397856664434,0.0,0.01681159420289855,0.0,0.019083969465648856,0.012461059190031152,1,2,0,3,5,0,0,0,0,0,0,3,11,0,266.66666666666663
9485,1986,PhD,Married,45921.0,0,0,2014-03-10,23,0.0683188211654387,0.04522613065326633,0.028405797101449276,0.09266409266409267,0.011450381679389313,0.037383177570093455,1,2,1,6,4,0,0,0,0,0,0,3,11,0,266.66666666666663
7053,1966,PhD,Single,78420.0,0,0,2013-06-29,75,0.4045545880776959,0.1407035175879397,0.3907246376811594,0.35135135135135137,0.10687022900763359,0.08722741433021806,1,3,10,8,1,0,0,0,0,0,0,3,11,0,266.66666666666663
4654,1992,Graduation,Together,75114.0,0,0,2013-11-07,40,0.3824514400535834,0.06030150753768844,0.30318840579710143,0.24324324324324326,0.22900763358778625,0.07476635514018691,1,3,10,5,2,0,0,0,0,0,0,3,11,0,266.66666666666663
9760,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,0.638312123241795,0.0,0.04115942028985507,0.0,0.0,0.5420560747663551,6,10,5,10,8,0,0,0,0,0,0,3,11,1,266.66666666666663
1048,1972,Master,Married,35641.0,1,0,2013-07-14,11,0.04219691895512391,0.01507537688442211,0.03884057971014493,0.03088803088803089,0.03435114503816794,0.08722741433021806,2,3,1,4,7,0,0,0,0,0,0,3,11,1,266.66666666666663
10619,1994,Graduation,Single,95529.0,0,0,2012-12-03,29,0.5157401205626255,0.1457286432160804,0.5159420289855072,0.9652509652509653,0.10305343511450381,0.07476635514018691,1,7,3,7,3,0,0,1,0,0,0,3,11,1,266.66666666666663
9308,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,0.2665773610180844,0.3065326633165829,0.15362318840579708,0.5328185328185329,0.23282442748091603,0.16510903426791276,1,3,4,6,1,0,0,0,0,0,0,3,11,0,266.66666666666663
10505,1960,Master,Together,73113.0,0,0,2013-12-26,86,0.49631614199598123,0.09547738693467336,0.08927536231884058,0.19305019305019305,0.03435114503816794,0.08722741433021806,1,3,4,7,2,0,0,0,0,0,0,3,11,0,266.66666666666663
8362,1982,PhD,Married,84169.0,0,0,2013-08-07,9,0.9899531145344943,0.09547738693467336,0.2336231884057971,0.0,0.07251908396946564,0.0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,266.66666666666663
2625,1954,2n Cycle,Single,42607.0,0,1,2013-11-17,30,0.10448760884125921,0.1457286432160804,0.03246376811594203,0.11583011583011583,0.12213740458015267,0.14641744548286603,2,3,2,7,3,0,0,0,0,0,0,3,11,0,266.66666666666663
4637,1954,PhD,Single,74637.0,0,0,2013-05-18,73,0.6430006697923644,0.32160804020100503,0.2689855072463768,0.5637065637065637,0.0,0.04984423676012461,1,6,9,9,3,0,0,0,1,0,0,3,11,0,266.66666666666663
9972,1955,PhD,Together,46015.0,1,1,2014-04-13,25,0.025452109845947757,0.0,0.0011594202898550724,0.0,0.0,0.018691588785046728,1,1,0,3,7,1,0,0,0,1,0,3,11,0,266.66666666666663
4483,1993,Graduation,Single,72354.0,0,0,2013-04-17,67,0.21098459477561954,0.1306532663316583,0.2742028985507246,0.8494208494208494,0.04580152671755725,0.5669781931464174,1,2,10,6,1,0,0,0,0,0,0,3,11,0,266.66666666666663
4487,1969,Master,Single,39858.0,1,0,2013-01-24,67,0.010046885465505693,0.10050251256281408,0.014492753623188406,0.007722007722007722,0.026717557251908396,0.08099688473520249,1,2,0,4,6,0,0,0,0,0,0,3,11,1,266.66666666666663
4988,1948,PhD,Married,34469.0,1,1,2014-05-04,58,0.012726054922973878,0.03015075376884422,0.011594202898550725,0.0,0.019083969465648856,0.037383177570093455,3,1,1,4,4,0,0,0,0,0,0,3,11,0,266.66666666666663
8931,1986,Graduation,Together,83033.0,1,0,2014-05-18,82,0.5438713998660415,0.49748743718592964,0.24985507246376812,0.9150579150579151,0.5687022900763359,0.102803738317757,1,11,4,10,5,0,0,0,1,0,0,3,11,0,266.66666666666663
5871,1979,Master,Together,24401.0,0,0,2012-08-31,98,0.04889484259879437,0.1407035175879397,0.12579710144927536,0.03861003861003861,0.0916030534351145,0.3582554517133956,3,6,1,6,8,0,0,0,0,0,0,3,11,0,266.66666666666663
2008,1978,Graduation,Married,77583.0,0,0,2014-02-10,93,0.24916275954454117,0.11557788944723618,0.2226086956521739,0.9652509652509653,0.04580152671755725,0.3364485981308411,1,4,5,9,2,0,0,0,1,0,0,3,11,0,266.66666666666663
3139,1982,2n Cycle,Single,74116.0,0,0,2013-12-30,53,0.5833891493636972,0.5577889447236181,0.4081159420289855,0.5598455598455598,0.2099236641221374,0.5171339563862928,1,4,4,10,2,0,1,0,0,0,0,3,11,0,266.66666666666663
10037,1993,Graduation,Single,74293.0,0,0,2014-05-04,66,0.2511721366376423,0.7638190954773869,0.19420289855072465,0.3590733590733591,0.34732824427480913,0.2523364485981308,1,5,4,6,2,0,0,0,0,0,0,3,11,0,266.66666666666663
10673,1976,PhD,Married,68397.0,0,1,2013-11-17,6,0.5090421969189551,0.4020100502512563,0.27014492753623187,0.06563706563706564,0.04961832061068702,0.24922118380062305,1,6,9,5,3,0,0,0,0,0,0,3,11,0,266.66666666666663
5303,1974,PhD,Together,79632.0,0,0,2014-04-08,42,0.3154722036168788,0.0,0.2956521739130435,0.38223938223938225,0.08015267175572519,0.037383177570093455,1,6,4,9,2,0,0,0,0,0,0,3,11,0,266.66666666666663
538,1989,Graduation,Single,46107.0,1,0,2014-02-10,78,0.020763563295378432,0.04522613065326633,0.01565217391304348,0.06177606177606178,0.03435114503816794,0.102803738317757,1,1,1,4,3,0,0,0,0,0,0,3,11,0,266.66666666666663
7922,1951,PhD,Single,64950.0,0,1,2012-08-12,29,0.5485599464166109,0.0,0.041739130434782605,0.04633204633204634,0.0,0.19626168224299065,2,11,2,10,7,0,1,0,0,0,0,3,11,0,266.66666666666663
5692,1989,Basic,Married,25443.0,1,0,2012-12-22,82,0.0006697923643670462,0.020100502512562814,0.0017391304347826085,0.03088803088803089,0.03435114503816794,0.021806853582554516,1,1,0,3,8,0,0,0,0,0,0,3,11,0,266.66666666666663
4843,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,0.13596784996651037,0.17587939698492464,0.17681159420289855,0.1776061776061776,0.0648854961832061,0.7071651090342679,1,2,11,5,1,0,0,0,0,0,0,3,11,0,266.66666666666663
6383,1971,PhD,Together,32892.0,1,0,2014-05-25,78,0.0174146014735432,0.0,0.008695652173913044,0.007722007722007722,0.003816793893129771,0.006230529595015576,2,3,0,3,8,0,0,0,0,0,0,3,11,0,266.66666666666663
1628,1971,Graduation,Together,71796.0,0,0,2013-10-24,54,0.23710649698593436,0.10552763819095477,0.18028985507246376,0.6447876447876448,0.2862595419847328,0.09968847352024922,1,9,3,4,4,0,0,0,0,0,0,3,11,0,266.66666666666663
1204,1970,PhD,Married,67536.0,0,1,2013-05-22,45,0.8392498325519089,0.0,0.25913043478260867,0.0888030888030888,0.27099236641221375,0.10903426791277258,3,11,5,11,8,0,0,0,1,0,0,3,11,0,266.66666666666663
3673,1971,Graduation,Single,55239.0,0,1,2013-07-14,59,0.24849296718017413,0.08542713567839195,0.13797101449275362,0.0888030888030888,0.0916030534351145,0.3302180685358255,3,7,5,11,5,0,0,0,0,0,0,3,11,0,266.66666666666663
760,1975,PhD,Divorced,60554.0,1,0,2013-08-09,8,0.39383791024782316,0.035175879396984924,0.044057971014492756,0.4247104247104247,0.05725190839694656,0.04672897196261682,2,8,4,9,6,0,0,0,0,0,0,3,11,0,266.66666666666663
8957,1952,2n Cycle,Single,64831.0,1,1,2013-06-10,51,0.3215003348961822,0.4321608040201005,0.1443478260869565,0.2895752895752896,0.3282442748091603,0.4485981308411215,8,6,3,5,6,0,0,0,0,0,0,3,11,0,266.66666666666663
4128,1962,PhD,Together,56067.0,0,1,2013-07-20,51,0.3462826523777629,0.06030150753768844,0.03130434782608696,0.06177606177606178,0.022900763358778626,0.37383177570093457,2,7,4,7,5,0,0,0,0,0,0,3,11,0,266.66666666666663
6810,1983,Graduation,Divorced,82025.0,0,0,2013-05-28,76,0.17883456128600134,0.49246231155778897,0.35130434782608694,0.18532818532818535,0.26717557251908397,0.3052959501557632,1,3,2,6,1,0,0,1,0,0,0,3,11,1,266.66666666666663
5386,1953,Graduation,Together,94384.0,0,0,2013-03-04,62,0.7441393168117884,0.12060301507537688,0.4579710144927536,0.6177606177606177,0.17175572519083968,0.5358255451713395,0,5,8,5,2,0,1,1,1,0,0,3,11,1,266.66666666666663
8700,1986,Basic,Single,14906.0,0,0,2012-12-22,86,0.004688546550569324,0.035175879396984924,0.008115942028985508,0.02702702702702703,0.061068702290076333,0.04672897196261682,3,2,1,3,7,0,0,0,0,0,0,3,11,0,266.66666666666663
3202,1987,PhD,Married,51563.0,0,0,2012-10-01,60,0.7809778968519758,0.0,0.027826086956521737,0.0,0.0,0.11214953271028037,1,4,4,10,8,0,1,1,0,0,0,3,11,0,266.66666666666663
1328,1982,2n Cycle,Married,57937.0,0,1,2014-02-16,56,0.17481580709979905,0.21105527638190955,0.08347826086956521,0.21235521235521235,0.183206106870229,0.4143302180685358,3,4,4,9,3,0,0,0,0,0,0,3,11,0,266.66666666666663
8405,1979,Graduation,Divorced,68274.0,1,1,2013-09-30,83,0.09042196918955124,0.12562814070351758,0.029565217391304348,0.0888030888030888,0.09541984732824427,0.14330218068535824,2,4,2,5,3,0,0,0,0,0,0,3,11,0,266.66666666666663
6515,1977,Graduation,Together,39771.0,1,0,2013-12-06,92,0.004018754186202277,0.010050251256281407,0.010434782608695651,0.007722007722007722,0.030534351145038167,0.04361370716510903,1,2,0,3,4,0,0,0,0,0,0,3,11,0,266.66666666666663
2882,1975,2n Cycle,Divorced,67893.0,0,1,2012-10-01,31,0.47622237106496984,0.1407035175879397,0.08231884057971015,0.1891891891891892,0.06870229007633588,0.14641744548286603,2,3,2,9,8,0,0,0,0,0,0,3,11,0,266.66666666666663
7574,1979,PhD,Together,27922.0,1,0,2014-05-10,80,0.007367716008037508,0.0,0.007536231884057971,0.007722007722007722,0.015267175572519083,0.03426791277258567,1,2,0,3,4,0,0,0,0,0,0,3,11,0,266.66666666666663
6387,1976,PhD,Together,52190.0,1,1,2014-05-08,39,0.02813127930341594,0.0,0.009855072463768115,0.0,0.0,0.056074766355140186,3,2,1,3,5,1,0,0,0,0,0,3,11,0,266.66666666666663
5320,1973,Master,Divorced,44051.0,1,1,2013-01-29,20,0.05291359678499665,0.035175879396984924,0.0336231884057971,0.02316602316602317,0.011450381679389313,0.056074766355140186,4,3,1,4,6,0,0,0,0,0,0,3,11,1,266.66666666666663
5048,1971,PhD,Single,42767.0,2,0,2013-05-11,53,0.013395847287340924,0.03015075376884422,0.024927536231884057,0.07335907335907337,0.019083969465648856,0.11838006230529595,1,3,1,2,8,0,0,0,0,0,0,3,11,0,266.66666666666663
8146,1976,Master,Together,46106.0,1,1,2014-05-11,84,0.020093770931011386,0.0,0.00463768115942029,0.007722007722007722,0.0,0.04361370716510903,1,1,1,2,6,0,0,0,0,0,0,3,11,0,266.66666666666663
10031,1976,PhD,Married,16927.0,1,1,2013-02-10,50,0.013395847287340924,0.010050251256281407,0.013333333333333332,0.011583011583011584,0.003816793893129771,0.012461059190031152,5,3,0,4,8,0,0,0,0,0,0,3,11,0,266.66666666666663
5748,1965,Graduation,Married,59754.0,0,1,2012-12-01,96,0.07702612190221031,0.135678391959799,0.025507246376811593,0.015444015444015444,0.5572519083969465,0.43302180685358255,3,5,2,6,5,0,0,0,0,0,0,3,11,1,266.66666666666663
2134,1952,Graduation,Single,53700.0,0,1,2012-08-17,94,0.17615539182853315,0.02512562814070352,0.13507246376811594,0.26640926640926643,0.1564885496183206,0.2585669781931464,4,5,5,8,5,0,0,0,0,0,0,3,11,0,266.66666666666663
1523,1973,Graduation,Married,59041.0,1,1,2014-05-07,25,0.046215673141326186,0.010050251256281407,0.008695652173913044,0.007722007722007722,0.007633587786259542,0.018691588785046728,2,2,0,4,5,0,0,0,0,0,0,3,11,0,266.66666666666663
9665,1957,PhD,Divorced,54237.0,0,1,2013-04-27,48,0.17883456128600134,0.01507537688442211,0.017391304347826087,0.015444015444015444,0.0,0.17757009345794392,4,5,2,5,6,0,0,0,0,0,0,3,11,0,266.66666666666663
4640,1967,Graduation,Divorced,70647.0,0,1,2012-09-21,65,0.3757535164099129,0.4271356783919598,0.09913043478260869,0.09652509652509653,0.46946564885496184,0.35514018691588783,2,4,7,13,2,0,0,0,0,0,0,3,11,0,266.66666666666663
3635,1962,PhD,Single,52597.0,0,1,2014-05-07,69,0.3295378432685867,0.0,0.02144927536231884,0.02702702702702703,0.0,0.1308411214953271,3,6,3,8,5,0,0,0,0,0,0,3,11,0,266.66666666666663
3547,1969,Master,Together,41021.0,1,0,2012-12-30,12,0.009377093101138647,0.035175879396984924,0.005217391304347826,0.02316602316602317,0.061068702290076333,0.037383177570093455,2,2,0,3,6,0,0,0,0,0,0,3,11,1,266.66666666666663
2456,1975,PhD,Married,40233.0,0,1,2013-10-14,84,0.0535833891493637,0.020100502512562814,0.026666666666666665,0.0,0.0648854961832061,0.006230529595015576,5,2,1,5,6,0,0,0,0,0,0,3,11,0,266.66666666666663
5633,1980,Graduation,Married,50183.0,1,1,2014-06-25,47,0.06496985934360348,0.06030150753768844,0.04869565217391304,0.0501930501930502,0.03816793893129771,0.04672897196261682,7,3,1,6,5,0,0,0,0,0,0,3,11,0,266.66666666666663
7801,1959,Graduation,Together,54753.0,0,1,2013-09-12,87,0.1319490957803081,0.5376884422110553,0.13159420289855073,0.02702702702702703,0.22519083969465647,0.40809968847352024,3,5,2,11,4,0,0,0,0,0,0,3,11,0,266.66666666666663
10489,1973,Graduation,Married,92955.0,0,0,2013-08-19,35,0.46416610850636303,0.10552763819095477,0.536231884057971,0.11969111969111969,0.0916030534351145,0.2616822429906542,1,6,7,9,2,0,0,1,1,0,0,3,11,1,266.66666666666663
7011,1973,Graduation,Married,33471.0,1,0,2012-10-12,47,0.028801071667782986,0.010050251256281407,0.01565217391304348,0.0,0.03435114503816794,0.037383177570093455,3,3,0,4,7,0,0,0,0,0,0,3,11,0,266.66666666666663
2620,1974,PhD,Married,34596.0,1,0,2013-04-13,48,0.009377093101138647,0.0,0.0011594202898550724,0.0,0.0,0.021806853582554516,1,1,0,2,8,0,0,0,0,0,0,3,11,1,266.66666666666663
3933,1980,Graduation,Together,44010.0,1,0,2012-10-13,46,0.12458137977227059,0.18090452261306533,0.13565217391304346,0.33204633204633205,0.2748091603053435,0.14953271028037382,6,10,2,6,9,0,0,0,0,0,0,3,11,0,266.66666666666663
10981,1988,Graduation,Married,84219.0,0,0,2014-02-02,27,0.29068988613529806,0.6884422110552764,0.2318840579710145,0.17374517374517376,0.5229007633587786,0.14018691588785046,1,3,4,10,1,0,0,0,0,0,0,3,11,0,266.66666666666663
1734,1968,PhD,Together,40706.0,2,1,2013-01-17,37,0.03951774949765573,0.0,0.006376811594202898,0.015444015444015444,0.007633587786259542,0.01557632398753894,4,3,0,4,7,0,0,0,0,0,0,3,11,0,266.66666666666663
10995,1988,2n Cycle,Married,15716.0,1,0,2012-11-12,8,0.010716677829872739,0.02512562814070352,0.017391304347826087,0.03088803088803089,0.026717557251908396,0.08099688473520249,3,3,0,4,8,0,0,0,0,0,1,3,11,0,266.66666666666663
6357,1959,2n Cycle,Divorced,59052.0,0,1,2013-11-17,29,0.15405224380442062,0.17587939698492464,0.043478260869565216,0.24324324324324326,0.21755725190839695,0.09657320872274143,3,7,1,7,5,0,0,0,0,0,0,3,11,0,266.66666666666663
9209,1971,Master,Together,80573.0,0,0,2012-10-14,85,0.5552578700602813,0.6934673366834171,0.24927536231884057,0.23166023166023167,0.3511450381679389,0.04672897196261682,1,4,6,13,2,0,0,0,0,0,0,3,11,0,266.66666666666663
10286,1962,Graduation,Married,83715.0,0,0,2014-02-03,2,0.21299397186872068,0.04020100502512563,0.23594202898550723,0.5791505791505792,0.13358778625954199,0.024922118380062305,1,2,8,13,0,0,0,0,0,0,0,3,11,0,266.66666666666663
2611,1959,Master,Together,82576.0,0,0,2012-08-01,66,0.8077695914266577,0.2763819095477387,0.2579710144927536,0.6486486486486487,0.06870229007633588,0.056074766355140186,1,2,4,12,1,0,0,1,0,0,0,3,11,0,266.66666666666663
1600,1965,Master,Married,56962.0,2,1,2013-10-11,60,0.19557937039517748,0.01507537688442211,0.04463768115942029,0.03861003861003861,0.011450381679389313,0.08099688473520249,7,6,3,5,7,0,0,0,0,0,0,3,11,0,266.66666666666663
3308,1952,Graduation,Married,35704.0,1,1,2014-01-03,54,0.020093770931011386,0.04522613065326633,0.006956521739130434,0.007722007722007722,0.04198473282442748,0.09345794392523364,3,2,0,4,4,0,0,0,0,0,0,3,11,0,266.66666666666663
5407,1954,Graduation,Together,53103.0,0,1,2013-09-12,70,0.48827863362357665,0.08542713567839195,0.07710144927536232,0.04247104247104247,0.0,0.6074766355140186,5,10,6,7,7,1,0,0,0,0,0,3,11,0,266.66666666666663
2166,1960,2n Cycle,Widow,46779.0,1,1,2013-07-12,55,0.008037508372404554,0.005025125628140704,0.0017391304347826085,0.0,0.0,0.021806853582554516,1,0,1,2,4,0,0,0,0,0,0,3,11,0,266.66666666666663
3955,1965,Graduation,Divorced,4861.0,0,0,2014-06-22,20,0.0013395847287340924,0.005025125628140704,0.0005797101449275362,0.003861003861003861,0.0,0.003115264797507788,0,0,0,0,14,0,0,0,0,0,0,3,11,0,266.66666666666663
6634,1979,Master,Divorced,33462.0,1,0,2013-08-07,78,0.014735432016075016,0.01507537688442211,0.010434782608695651,0.0,0.0,0.03426791277258567,1,2,0,3,7,0,0,0,0,0,0,3,11,0,266.66666666666663
3056,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,0.3931681178834561,0.21608040201005024,0.1953623188405797,0.16216216216216217,0.3320610687022901,0.16822429906542055,3,11,6,9,6,0,0,0,0,0,0,3,11,0,266.66666666666663
5718,1950,Graduation,Married,80763.0,0,0,2013-08-15,17,0.4514400535833891,0.8442211055276382,0.06260869565217392,0.7413127413127414,0.16030534351145037,0.719626168224299,1,5,11,6,3,0,0,1,1,0,0,3,11,1,266.66666666666663
6872,1974,PhD,Married,65352.0,0,1,2013-08-21,43,0.1902210314802411,0.01507537688442211,0.04869565217391304,0.015444015444015444,0.026717557251908396,0.07165109034267912,2,4,2,8,4,0,0,0,0,0,0,3,11,0,266.66666666666663
8164,1978,PhD,Married,82170.0,0,0,2013-11-25,13,0.6851975887474883,0.46733668341708545,0.3773913043478261,0.1891891891891892,0.2099236641221374,0.11526479750778816,1,5,6,7,2,0,0,0,0,0,0,3,11,0,266.66666666666663
4580,1969,Graduation,Married,75759.0,0,0,2013-10-25,46,0.9336905559276624,0.11055276381909548,0.41043478260869565,0.34362934362934366,0.34732824427480913,0.5669781931464174,1,9,7,9,5,1,0,1,1,0,0,3,11,1,266.66666666666663
9305,1976,2n Cycle,Single,79689.0,0,0,2013-05-12,65,0.20830542531815135,0.1306532663316583,0.3710144927536232,0.694980694980695,0.1412213740458015,0.37694704049844235,1,4,9,13,2,0,0,0,0,0,0,3,11,0,266.66666666666663
453,1956,PhD,Widow,35340.0,1,1,2014-06-29,1,0.01808439383791025,0.0,0.006956521739130434,0.0,0.003816793893129771,0.01557632398753894,2,2,0,3,5,0,0,0,0,0,0,3,11,0,266.66666666666663
8545,1954,Graduation,Divorced,85683.0,0,0,2014-03-21,6,0.8680509042196919,0.08542713567839195,0.18028985507246376,0.17374517374517376,0.2633587786259542,0.1588785046728972,1,2,4,10,1,0,1,1,1,1,0,3,11,1,266.66666666666663
9850,1972,2n Cycle,Married,24884.0,1,0,2012-11-29,32,0.0020093770931011385,0.03015075376884422,0.004057971014492754,0.0,0.0,0.009345794392523364,1,0,0,3,7,0,0,0,0,0,0,3,11,0,266.66666666666663
7378,1981,Master,Together,42021.0,1,0,2012-08-31,34,0.26322839919624913,0.02512562814070352,0.07884057971014492,0.02702702702702703,0.019083969465648856,0.08411214953271028,5,10,1,6,9,1,0,0,0,0,0,3,11,0,266.66666666666663
7646,1989,Graduation,Single,64449.0,1,0,2014-02-18,70,0.14601473543201607,0.3165829145728643,0.1634782608695652,0.528957528957529,0.13358778625954199,0.21806853582554517,4,5,3,12,4,0,0,0,0,0,0,3,11,0,266.66666666666663
1640,1954,Graduation,Divorced,64587.0,1,1,2014-06-22,49,0.04420629604822505,0.0,0.00927536231884058,0.0,0.022900763358778626,0.06230529595015576,2,1,1,4,3,0,0,0,0,0,0,3,11,0,266.66666666666663
5184,1995,Graduation,Single,34824.0,0,0,2014-03-26,65,0.0026791694574681848,0.010050251256281407,0.006376811594202898,0.007722007722007722,0.0,0.012461059190031152,1,1,0,2,6,0,0,0,0,0,0,3,11,0,266.66666666666663
8492,1978,Graduation,Together,75437.0,0,0,2013-11-09,25,0.5324849296718017,0.0,0.3159420289855072,0.3667953667953668,0.2213740458015267,0.0,1,8,4,10,6,0,0,0,1,0,0,3,11,0,266.66666666666663
11188,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,0.010046885465505693,0.05025125628140704,0.011014492753623189,0.03088803088803089,0.0648854961832061,0.06230529595015576,3,2,1,3,5,0,0,0,0,0,0,3,11,0,266.66666666666663
1212,1973,Graduation,Married,52845.0,1,0,2013-08-13,7,0.2572002679169457,0.12562814070351758,0.16927536231884058,0.5019305019305019,0.1564885496183206,0.19937694704049844,3,8,8,6,6,1,0,0,0,0,0,3,11,0,266.66666666666663
9097,1956,Graduation,Divorced,46086.0,0,1,2013-11-03,34,0.16342933690555927,0.04020100502512563,0.01855072463768116,0.02702702702702703,0.007633587786259542,0.1557632398753894,4,3,1,8,4,0,0,0,0,0,0,3,11,0,266.66666666666663
10473,1956,PhD,Widow,78028.0,0,1,2012-09-10,38,0.1058271935699933,0.09547738693467336,0.16695652173913042,0.09652509652509653,0.0,0.11838006230529595,1,6,4,9,7,0,1,1,0,0,0,3,11,1,266.66666666666663
7962,1987,PhD,Single,95169.0,0,0,2013-10-09,1,0.8606831882116543,0.10552763819095477,0.26028985507246377,0.4092664092664093,0.07633587786259542,0.06230529595015576,1,4,3,4,1,0,0,1,1,0,0,3,11,1,266.66666666666663
9984,1981,2n Cycle,Married,56337.0,1,1,2013-03-27,25,0.2337575351640991,0.08040201005025126,0.08347826086956521,0.10810810810810811,0.019083969465648856,0.5669781931464174,5,8,5,4,8,1,0,0,1,0,0,3,11,1,266.66666666666663
5527,1987,Graduation,Together,22434.0,1,0,2013-02-13,25,0.0026791694574681848,0.06030150753768844,0.006376811594202898,0.011583011583011584,0.04961832061068702,0.04672897196261682,2,2,0,3,8,0,0,0,0,0,0,3,11,0,266.66666666666663
6374,1954,PhD,Married,36930.0,0,1,2013-05-17,50,0.1493636972538513,0.010050251256281407,0.017971014492753623,0.0,0.007633587786259542,0.12149532710280374,5,5,2,4,8,0,0,0,0,0,0,3,11,0,266.66666666666663
7453,1954,Graduation,Single,36130.0,0,1,2013-02-02,46,0.10515740120562625,0.21608040201005024,0.0736231884057971,0.2625482625482626,0.21374045801526717,0.11526479750778816,6,3,8,4,4,1,0,0,0,0,0,3,11,1,266.66666666666663
8952,1953,Master,Married,65569.0,0,1,2012-11-05,96,0.26590756865371734,0.23115577889447236,0.16695652173913042,0.07722007722007722,0.1450381679389313,0.21806853582554517,2,6,5,10,3,0,0,0,0,0,0,3,11,0,266.66666666666663
241,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,0.6034829202947086,0.15577889447236182,0.19999999999999998,0.2895752895752896,0.11832061068702289,0.5950155763239875,1,4,4,11,1,0,0,1,0,0,0,3,11,0,266.66666666666663
8975,1968,Graduation,Married,19514.0,1,1,2014-01-26,47,0.009377093101138647,0.01507537688442211,0.01217391304347826,0.007722007722007722,0.003816793893129771,0.08722741433021806,4,3,1,2,8,1,0,0,0,0,0,3,11,0,266.66666666666663
6119,1963,PhD,Single,36736.0,1,1,2013-05-10,52,0.006697923643670462,0.0,0.0017391304347826085,0.0,0.0,0.012461059190031152,1,1,0,2,6,0,0,0,0,0,0,3,11,0,266.66666666666663
5236,1979,Graduation,Together,77568.0,0,1,2012-08-25,30,0.8238446081714668,0.0,0.22956521739130434,0.8957528957528957,0.6793893129770993,0.49221183800623053,1,10,2,8,5,0,1,1,1,0,0,3,11,0,266.66666666666663
5723,1976,PhD,Together,49187.0,0,1,2014-01-11,63,0.05425318151373074,0.005025125628140704,0.017971014492753623,0.007722007722007722,0.003816793893129771,0.0,1,1,1,5,2,0,0,0,0,0,0,3,11,0,266.66666666666663
1710,1978,Graduation,Single,30168.0,1,0,2013-03-07,51,0.10314802411252512,0.10050251256281408,0.03826086956521739,0.0,0.04580152671755725,0.08411214953271028,7,6,1,4,9,0,0,0,0,0,0,3,11,0,266.66666666666663
1970,1968,Master,Together,34053.0,0,1,2012-09-10,14,0.04219691895512391,0.0,0.01217391304347826,0.02702702702702703,0.0,0.037383177570093455,1,3,0,3,8,0,0,0,0,0,0,3,11,0,266.66666666666663
5313,1971,Master,Married,38196.0,1,1,2014-04-18,20,0.020093770931011386,0.0,0.006376811594202898,0.0,0.0,0.009345794392523364,3,2,0,4,5,0,0,0,0,0,0,3,11,0,266.66666666666663
10634,1951,Master,Married,59412.0,0,0,2014-04-19,56,0.060281312793034156,0.33668341708542715,0.09565217391304348,0.11583011583011583,0.16412213740458015,0.03426791277258567,1,4,2,8,3,0,0,0,0,0,0,3,11,0,266.66666666666663
7010,1965,2n Cycle,Married,70924.0,0,0,2014-04-07,41,0.4253181513730743,0.5728643216080402,0.1472463768115942,0.5096525096525096,0.5801526717557252,0.2367601246105919,1,6,6,7,3,0,0,1,0,0,0,3,11,0,266.66666666666663
8562,1969,Graduation,Together,54165.0,0,0,2013-05-28,72,0.08506363027461486,0.020100502512562814,0.042318840579710144,0.05791505791505792,0.022900763358778626,0.03426791277258567,1,2,1,7,2,0,0,0,0,0,0,3,11,0,266.66666666666663
3158,1973,Graduation,Married,32300.0,1,0,2013-01-03,1,0.0087073007367716,0.01507537688442211,0.003478260869565217,0.02316602316602317,0.019083969465648856,0.018691588785046728,1,1,0,3,8,0,0,0,0,0,0,3,11,0,266.66666666666663
4436,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,0.01205626255860683,0.21105527638190955,0.013913043478260868,0.05791505791505792,0.07633587786259542,0.056074766355140186,1,2,1,4,7,0,0,0,0,0,0,3,11,0,266.66666666666663
5287,1973,Graduation,Married,34961.0,1,0,2014-06-19,77,0.030140656396517078,0.010050251256281407,0.015072463768115942,0.015444015444015444,0.003816793893129771,0.003115264797507788,3,3,1,3,7,0,0,0,0,0,0,3,11,0,266.66666666666663
2445,1974,PhD,Together,28440.0,1,0,2013-07-07,87,0.025452109845947757,0.005025125628140704,0.013913043478260868,0.0,0.0,0.0,1,2,0,3,8,0,0,0,0,0,0,3,11,0,266.66666666666663
